line	trial	heading date
'06WA-419.6'	CAP1_2008_Pullman	69
'06WA-419.6'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'06WA-419.6'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'06WA-419.6'	CAPWUE_2013_NormN-Irr_Aberdeen	164.5
'06WA-419.6'	CAPWUE_2013_LowN-Irr_Aberdeen	164
'06WA-423.25'	CAP1_2008_Genesee	61
'06WA-423.25'	CAP1_2008_Pullman	70
'06WA-423.30'	CAP1_2008_Genesee	61
'06WA-423.30'	CAP1_2008_Pullman	70
'06WA-426.18'	CAP1_2008_Genesee	60
'06WA-426.18'	CAP1_2008_Pullman	68
'06WA-427.31'	CAP1_2008_Genesee	60
'06WA-427.31'	CAP1_2008_Pullman	69
'06WA-427.50'	CAP1_2008_Genesee	61
'06WA-427.50'	CAP1_2008_Pullman	70
'06WA-427.6'	CAP1_2008_Genesee	60
'06WA-427.6'	CAP1_2008_Pullman	69
'06WA-428.19'	CAP1_2008_Genesee	62
'06WA-428.19'	CAP1_2008_Pullman	70
'06WA-429.16'	CAP1_2008_Genesee	60
'06WA-429.16'	CAP1_2008_Pullman	69
'06WA-431.16'	CAP1_2008_Genesee	60
'06WA-431.16'	CAP1_2008_Pullman	68
'06WA-431.25'	CAP1_2008_Genesee	61
'06WA-431.25'	CAP1_2008_Pullman	69
'06WA-432.23'	CAP1_2008_Genesee	60
'06WA-432.23'	CAP1_2008_Pullman	68
'06WA-448.5'	CAP1_2008_Genesee	61
'06WA-448.5'	CAP1_2008_Pullman	70
'06WA-455.5'	CAP1_2008_Genesee	62
'06WA-455.5'	CAP1_2008_Pullman	70
'06WA-456.9'	CAP1_2008_Genesee	61
'06WA-456.9'	CAP1_2008_Pullman	70
'06WA-456.9'	CAPWUE_2012_NormN-Irr_Aberdeen	172
'06WA-456.9'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'06WA-456.9'	CAPWUE_2013_NormN-Irr_Aberdeen	165
'06WA-456.9'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'06WA-466.16'	CAP1_2008_Genesee	58
'06WA-466.16'	CAP1_2008_Pullman	68
'06WA-466.6'	CAP1_2008_Genesee	60
'06WA-466.6'	CAP1_2008_Pullman	69
'06WA-466.6'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'06WA-466.6'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'06WA-466.6'	CAPWUE_2013_NormN-Irr_Aberdeen	165
'06WA-466.6'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'06WA-469.14'	CAP1_2008_Genesee	60
'06WA-469.14'	CAP1_2008_Pullman	70
'06WA-469.14'	CAPWUE_2012_NormN-Irr_Aberdeen	170
'06WA-469.14'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'06WA-469.14'	CAPWUE_2013_NormN-Irr_Aberdeen	168
'06WA-469.14'	CAPWUE_2013_LowN-Irr_Aberdeen	167
'06WA-472.13'	CAP1_2008_Genesee	61
'06WA-472.13'	CAP1_2008_Pullman	70
'06WA-472.18'	CAP1_2008_Genesee	61
'06WA-472.18'	CAP1_2008_Pullman	70
'06WA-472.18'	CAPWUE_2012_NormN-Irr_Aberdeen	171
'06WA-472.18'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'06WA-472.18'	CAPWUE_2013_NormN-Irr_Aberdeen	169
'06WA-472.18'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'06WA-473.9'	CAP1_2008_Genesee	61
'06WA-473.9'	CAP1_2008_Pullman	69
'06WA-475.15'	CAP1_2008_Genesee	60
'06WA-475.15'	CAP1_2008_Pullman	70
'06WA-406.11'	CAP2_2008_Genesee	59
'06WA-406.11'	CAP2_2008_Pullman	68
'06WA-406.18'	CAP2_2008_Genesee	60
'06WA-406.18'	CAP2_2008_Pullman	69
'06WA-406.21'	CAP2_2008_Genesee	59
'06WA-406.21'	CAP2_2008_Pullman	66
'06WA-406.9'	CAP2_2008_Genesee	61
'06WA-406.9'	CAP2_2008_Pullman	70
'06WA-408.14'	CAP2_2008_Genesee	61
'06WA-408.14'	CAP2_2008_Pullman	70
'06WA-409.8'	CAP2_2008_Genesee	61
'06WA-409.8'	CAP2_2008_Pullman	69
'06WA-412.12'	CAP2_2008_Genesee	61
'06WA-412.12'	CAP2_2008_Pullman	69
'06WA-412.29'	CAP2_2008_Genesee	59
'06WA-412.29'	CAP2_2008_Pullman	67
'06WA-412.29'	CAPWUE_2012_NormN-Irr_Aberdeen	169
'06WA-412.29'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'06WA-412.29'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'06WA-412.29'	CAPWUE_2013_LowN-Irr_Aberdeen	164
'06WA-412.5'	CAP2_2008_Genesee	61
'06WA-412.5'	CAP2_2008_Pullman	69
'06WA-414.10'	CAP2_2008_Genesee	60
'06WA-414.10'	CAP2_2008_Pullman	68
'06WA-414.23'	CAP2_2008_Genesee	60
'06WA-414.23'	CAP2_2008_Pullman	67
'06WA-414.3'	CAP2_2008_Genesee	61
'06WA-414.3'	CAP2_2008_Pullman	70
'06WA-414.3'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'06WA-414.3'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'06WA-414.3'	CAPWUE_2013_NormN-Irr_Aberdeen	168
'06WA-414.3'	CAPWUE_2013_LowN-Irr_Aberdeen	167
'06WA-421.17'	CAP2_2008_Genesee	61
'06WA-421.17'	CAP2_2008_Pullman	69
'06WA-422.19'	CAP2_2008_Genesee	61
'06WA-422.19'	CAP2_2008_Pullman	70
'06WA-422.19'	CAPWUE_2012_NormN-Irr_Aberdeen	168.5
'06WA-422.19'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'06WA-422.19'	CAPWUE_2013_NormN-Irr_Aberdeen	168.5
'06WA-422.19'	CAPWUE_2013_LowN-Irr_Aberdeen	168
'06WA-423.21'	CAP2_2008_Genesee	61
'06WA-423.21'	CAP2_2008_Pullman	68
'06WA-425.3'	CAP2_2008_Genesee	62
'06WA-425.3'	CAP2_2008_Pullman	71
'06WA-427.15'	CAP2_2008_Genesee	61
'06WA-427.15'	CAP2_2008_Pullman	69
'06WA-428.11'	CAP2_2008_Genesee	61
'06WA-428.11'	CAP2_2008_Pullman	69
'06WA-429.10'	CAP2_2008_Genesee	63
'06WA-429.10'	CAP2_2008_Pullman	70
'06WA-432.7'	CAP2_2008_Genesee	61
'06WA-432.7'	CAP2_2008_Pullman	68
'06WA-444.5'	CAP2_2008_Genesee	60
'06WA-444.5'	CAP2_2008_Pullman	67
'06WA-444.5'	CAPWUE_2012_NormN-Irr_Aberdeen	168.5
'06WA-444.5'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'06WA-444.5'	CAPWUE_2013_NormN-Irr_Aberdeen	163.5
'06WA-444.5'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'06WA-453.1'	CAP2_2008_Genesee	61
'06WA-453.1'	CAP2_2008_Pullman	69
'06WA-458.10'	CAP2_2008_Genesee	60
'06WA-458.10'	CAP2_2008_Pullman	68
'06WA-458.20'	CAP2_2008_Genesee	62
'06WA-458.20'	CAP2_2008_Pullman	72
'06WA-458.8'	CAP2_2008_Genesee	61
'06WA-458.8'	CAP2_2008_Pullman	70
'06WA-458.8'	CAPWUE_2012_NormN-Irr_Aberdeen	171.5
'06WA-458.8'	CAPWUE_2012_LowN-Irr_Aberdeen	171.999999999999
'06WA-458.8'	CAPWUE_2013_NormN-Irr_Aberdeen	168.5
'06WA-458.8'	CAPWUE_2013_LowN-Irr_Aberdeen	167
'06WA-461.1'	CAP2_2008_Genesee	62
'06WA-461.1'	CAP2_2008_Pullman	72
'06WA-461.1'	CAPWUE_2012_NormN-Irr_Aberdeen	171.5
'06WA-461.1'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'06WA-461.1'	CAPWUE_2013_NormN-Irr_Aberdeen	169
'06WA-461.1'	CAPWUE_2013_LowN-Irr_Aberdeen	167
'06WA-461.23'	CAP2_2008_Genesee	63
'06WA-461.23'	CAP2_2008_Pullman	71
'06WA-470.7'	CAP2_2008_Genesee	62
'06WA-470.7'	CAP2_2008_Pullman	72
'06WA-473.11'	CAP2_2008_Genesee	62
'06WA-473.11'	CAP2_2008_Pullman	70
'06WA-473.17'	CAP2_2008_Genesee	61
'06WA-473.17'	CAP2_2008_Pullman	69
'06WA-473.3'	CAP2_2008_Genesee	61
'06WA-473.3'	CAP2_2008_Pullman	69
'06WA-475.14'	CAP2_2008_Genesee	61
'06WA-475.14'	CAP2_2008_Pullman	70
'06WA-475.14'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'06WA-475.14'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'06WA-475.14'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'06WA-475.14'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'03WA-105.4HW-1'	CAP3_2008_Genesee	59
'03WA-105.4HW-1'	CAP3_2008_Pullman	66
'03WA-168.14W-3'	CAP3_2008_Genesee	61
'03WA-168.14W-3'	CAP3_2008_Pullman	71
'03WA-168.14W-3'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'03WA-168.14W-3'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'03WA-168.14W-3'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'03WA-168.14W-3'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'03WA-203.18HW-1'	CAP3_2008_Genesee	61
'03WA-203.18HW-1'	CAP3_2008_Pullman	69
'03WA-203.18HW-1'	CAPWUE_2012_NormN-Irr_Aberdeen	170
'03WA-203.18HW-1'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'03WA-203.18HW-1'	CAPWUE_2013_NormN-Irr_Aberdeen	168.5
'03WA-203.18HW-1'	CAPWUE_2013_LowN-Irr_Aberdeen	168
'03WA-203.1HW-1'	CAP3_2008_Genesee	59
'03WA-203.1HW-1'	CAP3_2008_Pullman	68
'03WA-203.9HW-1'	CAP3_2008_Genesee	58
'03WA-203.9HW-1'	CAP3_2008_Pullman	66
'03WA-204.19W-1'	CAP3_2008_Genesee	58
'03WA-204.19W-1'	CAP3_2008_Pullman	65
'03WA-204.22W-4'	CAP3_2008_Genesee	60
'03WA-204.22W-4'	CAP3_2008_Pullman	67
'03WA-204.4W-2'	CAP3_2008_Genesee	61
'03WA-204.4W-2'	CAP3_2008_Pullman	69
'03WA-204.9W-1'	CAP3_2008_Genesee	58
'03WA-204.9W-1'	CAP3_2008_Pullman	66
'06WA-420.10'	CAP3_2008_Genesee	62
'06WA-420.10'	CAP3_2008_Pullman	68
'06WA-420.19'	CAP3_2008_Genesee	65
'06WA-420.19'	CAP3_2008_Pullman	71
'MERESSE'	CAP3_2008_Genesee	59
'MERESSE'	CAP3_2008_Pullman	67
'MERESSE'	CAP3_2009_Pullman	60
'X02007-DH1'	CAP3_2008_Genesee	61
'X02007-DH1'	CAP3_2008_Pullman	69
'X02007-DH12'	CAP3_2008_Genesee	62
'X02007-DH12'	CAP3_2008_Pullman	69
'X02007-DH12'	CAPWUE_2012_NormN-Irr_Aberdeen	169
'X02007-DH12'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'X02007-DH12'	CAPWUE_2013_NormN-Irr_Aberdeen	165.5
'X02007-DH12'	CAPWUE_2013_LowN-Irr_Aberdeen	166
'X02007-DH6'	CAP3_2008_Genesee	64
'X02007-DH6'	CAP3_2008_Pullman	71
'X02035-DH2'	CAP3_2008_Genesee	61
'X02035-DH2'	CAP3_2008_Pullman	70
'X02037-DH1'	CAP3_2008_Genesee	64
'X02037-DH1'	CAP3_2008_Pullman	73
'X02037-DH5'	CAP3_2008_Genesee	64
'X02037-DH5'	CAP3_2008_Pullman	72
'X04012-T149'	CAP3_2008_Genesee	59
'X04012-T149'	CAP3_2008_Pullman	66
'X04012-T172'	CAP3_2008_Genesee	61
'X04012-T172'	CAP3_2008_Pullman	69
'X04012-T46'	CAP3_2008_Genesee	59
'X04012-T46'	CAP3_2008_Pullman	67
'X04012-T51'	CAP3_2008_Genesee	60
'X04012-T51'	CAP3_2008_Pullman	67
'X04012-T51'	CAPWUE_2012_NormN-Irr_Aberdeen	167.5
'X04012-T51'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'X04012-T51'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'X04012-T51'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'X04012-T80'	CAP3_2008_Genesee	60
'X04012-T80'	CAP3_2008_Pullman	66
'X04041-T113'	CAP3_2008_Genesee	59
'X04041-T113'	CAP3_2008_Pullman	66
'X04041-T15'	CAP3_2008_Genesee	59
'X04041-T15'	CAP3_2008_Pullman	66
'X04041-T194'	CAP3_2008_Genesee	60
'X04041-T194'	CAP3_2008_Pullman	67
'X04041-T194'	CAPWUE_2012_NormN-Irr_Aberdeen	168.5
'X04041-T194'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'X04041-T194'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'X04041-T194'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'X04041-T32'	CAP3_2008_Genesee	60
'X04041-T32'	CAP3_2008_Pullman	67
'X04041-T7'	CAP3_2008_Genesee	57
'X04041-T7'	CAP3_2008_Pullman	63
'X04041-T81'	CAP3_2008_Genesee	59
'X04041-T81'	CAP3_2008_Pullman	66
'X04055-T3'	CAP3_2008_Genesee	60
'X04055-T3'	CAP3_2008_Pullman	68
'X04055-T3'	CAPWUE_2012_NormN-Irr_Aberdeen	170
'X04055-T3'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'X04055-T3'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'X04055-T3'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'X04055-T56'	CAP3_2008_Genesee	60
'X04055-T56'	CAP3_2008_Pullman	67
'X04061-T71'	CAP3_2008_Genesee	60
'X04061-T71'	CAP3_2008_Pullman	67
'2B05-0615'	2201_2007_Fairfield06	69.00
'2B05-0615'	2301_2007_Fairfield	66
'2B05-0615'	CAPBA_2007_FortCollins	99
'2B05-0615'	2201_2007_IdahoFalls06	68
'2B05-0615'	2401_2007_Rexburg08	68.67
'2B05-0615'	2301_2007_Rexburg	76.67
'2B05-0615'	FHBN_2007_Crookston	59.5
'2B05-0614'	2201_2007_Fairfield06	68.00
'2B05-0614'	2301_2007_Fairfield	66
'2B05-0614'	CAPBA_2007_FortCollins	99
'2B05-0614'	2201_2007_IdahoFalls06	69
'2B05-0614'	2401_2007_Rexburg08	69.50
'2B05-0614'	2301_2007_Rexburg	77.00
'2B05-0614'	FHBN_2007_Crookston	59
'2B05-0672'	2201_2007_Fairfield06	69.00
'2B05-0672'	2301_2007_Fairfield	68
'2B05-0672'	CAPBA_2007_FortCollins	99
'2B05-0672'	2201_2007_IdahoFalls06	69
'2B05-0672'	2401_2007_Rexburg08	70.00
'2B05-0672'	2301_2007_Rexburg	78.00
'2B05-0672'	FHBN_2007_Crookston	60
'2B05-0681'	2201_2007_Fairfield06	69.00
'2B05-0681'	2301_2007_Fairfield	69
'2B05-0681'	CAPBA_2007_FortCollins	100
'2B05-0681'	2201_2007_IdahoFalls06	69
'2B05-0681'	2301_2007_Rexburg	76.33
'2B05-0681'	FHBN_2007_Crookston	60
'2B05-0681'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'2B05-0681'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'2B05-0681'	CAPWUE_2013_NormN-Irr_Aberdeen	169.5
'2B05-0681'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'2B05-0479'	2201_2007_Fairfield06	68.50
'2B05-0479'	2301_2007_Fairfield	68
'2B05-0479'	CAPBA_2007_FortCollins	100
'2B05-0479'	2201_2007_IdahoFalls06	68
'2B05-0479'	2301_2007_Rexburg	77.67
'2B05-0479'	FHBN_2007_Crookston	59.5
'2B05-0596'	2201_2007_Fairfield06	68.00
'2B05-0596'	2301_2007_Fairfield	67
'2B05-0596'	CAPBA_2007_FortCollins	103
'2B05-0596'	2201_2007_IdahoFalls06	69
'2B05-0596'	2301_2007_Rexburg	76.33
'2B05-0596'	FHBN_2007_Crookston	60
'2B05-0442'	2201_2007_Fairfield06	68.67
'2B05-0442'	2301_2007_Fairfield	68
'2B05-0442'	CAPBA_2007_FortCollins	100
'2B05-0442'	2201_2007_IdahoFalls06	68
'2B05-0442'	2301_2007_Rexburg	78.33
'2B05-0442'	FHBN_2007_Crookston	60
'2B05-0536'	2201_2007_Fairfield06	67.67
'2B05-0536'	2301_2007_Fairfield	67
'2B05-0536'	CAPBA_2007_FortCollins	99
'2B05-0536'	2201_2007_IdahoFalls06	68
'2B05-0536'	2301_2007_Rexburg	75.67
'2B05-0536'	FHBN_2007_Crookston	59.5
'2B05-0655'	2201_2007_Fairfield06	69.00
'2B05-0655'	2301_2007_Fairfield	68
'2B05-0655'	CAPBA_2007_FortCollins	99
'2B05-0655'	2201_2007_IdahoFalls06	68
'2B05-0655'	2301_2007_Rexburg	75.67
'2B05-0655'	FHBN_2007_Crookston	59.5
'2B05-0733'	2202_2007_Fairfield06	68.50
'2B05-0733'	2301_2007_Fairfield	68
'2B05-0733'	CAPBA_2007_FortCollins	100
'2B05-0733'	2202_2007_IdahoFalls06	69
'2B05-0733'	2401_2007_Rexburg08	68.00
'2B05-0733'	2301_2007_Rexburg	76.33
'2B05-0733'	FHBN_2007_Crookston	59
'2B05-0676'	2202_2007_Fairfield06	68.00
'2B05-0676'	2301_2007_Fairfield	67
'2B05-0676'	CAPBA_2007_FortCollins	98
'2B05-0676'	2201_2007_IdahoFalls06	69
'2B05-0676'	2401_2007_Rexburg08	68.50
'2B05-0676'	2301_2007_Rexburg	76.33
'2B05-0676'	FHBN_2007_Crookston	59
'2B05-0802'	2202_2007_Fairfield06	68.00
'2B05-0802'	2301_2007_Fairfield	67
'2B05-0802'	CAPBA_2007_FortCollins	99
'2B05-0802'	2202_2007_IdahoFalls06	69
'2B05-0802'	2401_2007_Rexburg08	68.00
'2B05-0802'	2301_2007_Rexburg	76.00
'2B05-0802'	FHBN_2007_Crookston	59
'2B05-0799'	2202_2007_Fairfield06	68.00
'2B05-0799'	2301_2007_Fairfield	68
'2B05-0799'	CAPBA_2007_FortCollins	100
'2B05-0799'	2202_2007_IdahoFalls06	68
'2B05-0799'	2401_2007_Rexburg08	67.83
'2B05-0799'	2301_2007_Rexburg	76.67
'2B05-0799'	FHBN_2007_Crookston	58
'2B05-0728'	2202_2007_Fairfield06	68.83
'2B05-0728'	2301_2007_Fairfield	67
'2B05-0728'	CAPBA_2007_FortCollins	98
'2B05-0728'	2202_2007_IdahoFalls06	67
'2B05-0728'	2401_2007_Rexburg08	68.17
'2B05-0728'	2301_2007_Rexburg	76.00
'2B05-0728'	FHBN_2007_Crookston	58.5
'2B05-0727'	2202_2007_Fairfield06	68.00
'2B05-0727'	2301_2007_Fairfield	66
'2B05-0727'	CAPBA_2007_FortCollins	97
'2B05-0727'	2202_2007_IdahoFalls06	65
'2B05-0727'	2301_2007_Rexburg	75.33
'2B05-0727'	FHBN_2007_Crookston	58.5
'2B05-0690'	2202_2007_Fairfield06	68.00
'2B05-0690'	2301_2007_Fairfield	66
'2B05-0690'	CAPBA_2007_FortCollins	99
'2B05-0690'	2202_2007_IdahoFalls06	66
'2B05-0690'	2301_2007_Rexburg	76.00
'2B05-0690'	FHBN_2007_Crookston	58
'2B05-0790'	2202_2007_Fairfield06	68.67
'2B05-0790'	2301_2007_Fairfield	70
'2B05-0790'	CAPBA_2007_FortCollins	99
'2B05-0790'	2202_2007_IdahoFalls06	68
'2B05-0790'	2301_2007_Rexburg	78.00
'2B05-0790'	FHBN_2007_Crookston	59
'2B05-0790'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'2B05-0790'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'2B05-0790'	CAPWUE_2013_NormN-Irr_Aberdeen	169.5
'2B05-0790'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2B05-0798'	2202_2007_Fairfield06	67.50
'2B05-0798'	2301_2007_Fairfield	69
'2B05-0798'	CAPBA_2007_FortCollins	95
'2B05-0798'	2202_2007_IdahoFalls06	66
'2B05-0798'	2401_2007_Rexburg08	66.83
'2B05-0798'	2301_2007_Rexburg	75.67
'2B05-0798'	FHBN_2007_Crookston	58.5
'2B05-0684'	2202_2007_Fairfield06	68.00
'2B05-0684'	2301_2007_Fairfield	67
'2B05-0684'	CAPBA_2007_FortCollins	99
'2B05-0684'	2202_2007_IdahoFalls06	68
'2B05-0684'	2301_2007_Rexburg	76.00
'2B05-0684'	FHBN_2007_Crookston	59
'2B05-0716'	2202_2007_Fairfield06	68.00
'2B05-0716'	2301_2007_Fairfield	67
'2B05-0716'	CAPBA_2007_FortCollins	99
'2B05-0716'	2202_2007_IdahoFalls06	65
'2B05-0716'	2401_2007_Rexburg08	67.83
'2B05-0716'	2301_2007_Rexburg	75.67
'2B05-0716'	FHBN_2007_Crookston	58.5
'2B05-0716'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'2B05-0716'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'2B05-0716'	CAPWUE_2013_NormN-Irr_Aberdeen	166.5
'2B05-0716'	CAPWUE_2013_LowN-Irr_Aberdeen	164
'2B05-0785'	2202_2007_Fairfield06	67.17
'2B05-0785'	2301_2007_Fairfield	66
'2B05-0785'	CAPBA_2007_FortCollins	97
'2B05-0785'	2202_2007_IdahoFalls06	69
'2B05-0785'	2301_2007_Rexburg	76.33
'2B05-0785'	FHBN_2007_Crookston	58
'2B05-0729'	2202_2007_Fairfield06	68.67
'2B05-0729'	2301_2007_Fairfield	69
'2B05-0729'	CAPBA_2007_FortCollins	99
'2B05-0729'	2202_2007_IdahoFalls06	66
'2B05-0729'	2301_2007_Rexburg	76.67
'2B05-0729'	FHBN_2007_Crookston	59
'2B05-0719'	2202_2007_Fairfield06	69.00
'2B05-0719'	2301_2007_Fairfield	71
'2B05-0719'	CAPBA_2007_FortCollins	104
'2B05-0719'	2202_2007_IdahoFalls06	70
'2B05-0719'	2301_2007_Rexburg	78.67
'2B05-0719'	FHBN_2007_Crookston	60
'2B05-0719'	CAPWUE_2012_NormN-Irr_Aberdeen	172
'2B05-0719'	CAPWUE_2012_LowN-Irr_Aberdeen	171.999999999999
'2B05-0719'	CAPWUE_2013_NormN-Irr_Aberdeen	172.5
'2B05-0719'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'2B05-0837'	2203_2007_Fairfield06	68.00
'2B05-0837'	2301_2007_Fairfield	66
'2B05-0837'	CAPBA_2007_FortCollins	99
'2B05-0837'	2203_2007_IdahoFalls06	66
'2B05-0837'	2401_2007_Rexburg08	68.00
'2B05-0837'	2301_2007_Rexburg	76.00
'2B05-0837'	FHBN_2007_Crookston	58.5
'2B05-0811'	2203_2007_Fairfield06	68.50
'2B05-0811'	2301_2007_Fairfield	67
'2B05-0811'	CAPBA_2007_FortCollins	99
'2B05-0811'	2203_2007_IdahoFalls06	67
'2B05-0811'	2401_2007_Rexburg08	68.00
'2B05-0811'	2301_2007_Rexburg	76.33
'2B05-0811'	FHBN_2007_Crookston	59.5
'2B05-0813'	2203_2007_Fairfield06	67.83
'2B05-0813'	2301_2007_Fairfield	67
'2B05-0813'	CAPBA_2007_FortCollins	98
'2B05-0813'	2203_2007_IdahoFalls06	66
'2B05-0813'	2401_2007_Rexburg08	67.50
'2B05-0813'	2301_2007_Rexburg	76.00
'2B05-0813'	FHBN_2007_Crookston	59
'2B05-0829'	2203_2007_Fairfield06	67.67
'2B05-0829'	2301_2007_Fairfield	69
'2B05-0829'	CAPBA_2007_FortCollins	97
'2B05-0829'	2203_2007_IdahoFalls06	67
'2B05-0829'	2401_2007_Rexburg08	67.50
'2B05-0829'	2301_2007_Rexburg	75.33
'2B05-0829'	FHBN_2007_Crookston	57.5
'2B05-0814'	2203_2007_Fairfield06	68.00
'2B05-0814'	2301_2007_Fairfield	67
'2B05-0814'	CAPBA_2007_FortCollins	97
'2B05-0814'	2203_2007_IdahoFalls06	68
'2B05-0814'	2401_2007_Rexburg08	68.33
'2B05-0814'	2301_2007_Rexburg	75.67
'2B05-0814'	FHBN_2007_Crookston	59
'2B05-0840'	2203_2007_Fairfield06	69.00
'2B05-0840'	2301_2007_Fairfield	66
'2B05-0840'	CAPBA_2007_FortCollins	99
'2B05-0840'	2203_2007_IdahoFalls06	70
'2B05-0840'	2301_2007_Rexburg	77.33
'2B05-0840'	FHBN_2007_Crookston	60
'2B05-0840'	CAPWUE_2012_NormN-Irr_Aberdeen	171.5
'2B05-0840'	CAPWUE_2012_LowN-Irr_Aberdeen	170.999999999999
'2B05-0840'	CAPWUE_2013_NormN-Irr_Aberdeen	165.5
'2B05-0840'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2B05-0825'	2203_2007_Fairfield06	68.17
'2B05-0825'	2301_2007_Fairfield	70
'2B05-0825'	CAPBA_2007_FortCollins	100
'2B05-0825'	2203_2007_IdahoFalls06	68
'2B05-0825'	2401_2007_Rexburg08	67.50
'2B05-0825'	2301_2007_Rexburg	75.33
'2B05-0825'	FHBN_2007_Crookston	59
'2B05-0831'	2203_2007_Fairfield06	69.00
'2B05-0831'	2301_2007_Fairfield	67
'2B05-0831'	CAPBA_2007_FortCollins	98
'2B05-0831'	2203_2007_IdahoFalls06	68
'2B05-0831'	2401_2007_Rexburg08	67.83
'2B05-0831'	2301_2007_Rexburg	76.67
'2B05-0831'	FHBN_2007_Crookston	58
'2B05-0831'	CAPWUE_2012_NormN-Irr_Aberdeen	168.5
'2B05-0831'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'2B05-0831'	CAPWUE_2013_NormN-Irr_Aberdeen	165
'2B05-0831'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'2B05-0830'	2203_2007_Fairfield06	67.67
'2B05-0830'	2301_2007_Fairfield	69
'2B05-0830'	CAPBA_2007_FortCollins	99
'2B05-0830'	2203_2007_IdahoFalls06	67
'2B05-0830'	2301_2007_Rexburg	76.00
'2B05-0830'	FHBN_2007_Crookston	58.5
'2B04-0026'	2301_2007_Fairfield06	67.00
'2B04-0026'	2401_2007_Fairfield	66
'2B04-0026'	CAPBA_2007_FortCollins	100
'2B04-0026'	2301_2007_IdahoFalls06	66
'2B04-0026'	2401_2007_Rexburg	75.67
'2B04-0026'	FHBN_2007_Crookston	58
'2B04-0028'	2301_2007_Fairfield06	67.00
'2B04-0028'	2401_2007_Fairfield	67
'2B04-0028'	CAPBA_2007_FortCollins	98
'2B04-0028'	2301_2007_IdahoFalls06	67
'2B04-0028'	2401_2007_Rexburg	75.67
'2B04-0028'	FHBN_2007_Crookston	59
'2B04-0028'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'2B04-0028'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'2B04-0028'	CAPWUE_2013_NormN-Irr_Aberdeen	169.5
'2B04-0028'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'2B04-0080'	2301_2007_Fairfield06	68.67
'2B04-0080'	2401_2007_Fairfield	68
'2B04-0080'	CAPBA_2007_FortCollins	99
'2B04-0080'	2301_2007_IdahoFalls06	68
'2B04-0080'	2401_2007_Rexburg08	68.00
'2B04-0080'	2401_2007_Rexburg	75.33
'2B04-0080'	FHBN_2007_Crookston	58.5
'2B04-0080'	CAPWUE_2012_NormN-Irr_Aberdeen	168
