line	trial	grain yield
'06WA-469.14'	CAPWUE_2011_HighN_Bozeman	6460.48
'06WA-469.14'	CAPWUE_2011_LowN_Bozeman	5851.26
'06WA-469.14'	CAPWUE_2012_HighN_Bozeman	5123
'06WA-469.14'	CAPWUE_2012_Huntley	3505
'06WA-469.14'	CAPWUE_2012_LowN_Bozeman	1535
'06WA-469.14'	SP2-NormN_2011_Crookston	4872.63
'06WA-469.14'	CAPWUE_2012_NormN-Irr_Aberdeen	5346.50000000001
'06WA-469.14'	CAPWUE_2012_LowN-Irr_Aberdeen	4180
'06WA-469.14'	CAPWUE_2012_NormN-Dry_Aberdeen	6910
'06WA-469.14'	CAPWUE_2013_LowN_Bozeman	6918.6831
'06WA-469.14'	CAPWUE_2013_HighN_Bozeman	6974.756
'06WA-469.14'	CAP2Row_Irr_2012_FtCollins	7102.38
'06WA-469.14'	CAP2Row_Dry_2012_FtCollins	3467.08
'06WA-469.14'	CAPWUE_2013_NormN-Irr_Aberdeen	6912.07281750001
'06WA-469.14'	CAPWUE_2013_LowN-Irr_Aberdeen	6976.711733
'06WA-469.14'	CAPWUE_2013_NormN-Dry_Aberdeen	2814.80
'06WA-472.13'	CAP1_2008_Genesee	4147
'06WA-472.13'	CAP1_2008_Pullman	5716
'06WA-472.13'	CAP3_2008_BozemanDry	7710.24
'06WA-472.13'	CAP3_2008_BozemanIrr	6541.346354686
'06WA-472.18'	CAP1_2008_Genesee	4713
'06WA-472.18'	CAP1_2008_Pullman	5503
'06WA-472.18'	CAP3_2008_BozemanDry	8258.44
'06WA-472.18'	CAP3_2008_BozemanIrr	6903.442322302
'06WA-472.18'	CAPWUE_2011_Huntley	3402.72
'06WA-472.18'	CAPWUE_2011_HighN_Bozeman	7355.38
'06WA-472.18'	CAPWUE_2011_LowN_Bozeman	6720.99
'06WA-472.18'	CAPWUE_2012_HighN_Bozeman	5975
'06WA-472.18'	CAPWUE_2012_Huntley	4459
'06WA-472.18'	CAPWUE_2012_LowN_Bozeman	1649
'06WA-472.18'	SP2-NormN_2011_Crookston	3857.78
'06WA-472.18'	CAPWUE_2012_NormN-Irr_Aberdeen	7212.50000000002
'06WA-472.18'	CAPWUE_2012_LowN-Irr_Aberdeen	7146
'06WA-472.18'	CAPWUE_2012_NormN-Dry_Aberdeen	4828
'06WA-472.18'	CAPWUE_2013_LowN_Bozeman	6309.747
'06WA-472.18'	CAPWUE_2013_HighN_Bozeman	7302.0496
'06WA-472.18'	CAP2Row_Irr_2012_FtCollins	6002.26
'06WA-472.18'	CAP2Row_Dry_2012_FtCollins	3156.52
'06WA-472.18'	CAPWUE_2013_NormN-Irr_Aberdeen	6720.8413465
'06WA-472.18'	CAPWUE_2013_LowN-Irr_Aberdeen	6960.019023
'06WA-472.18'	CAPWUE_2013_NormN-Dry_Aberdeen	5150.68
'06WA-473.9'	CAP1_2008_Genesee	4370
'06WA-473.9'	CAP1_2008_Pullman	5270
'06WA-473.9'	CAP3_2008_BozemanDry	6305.03
'06WA-473.9'	CAP3_2008_BozemanIrr	7211.94220214
'06WA-475.15'	CAP1_2008_Genesee	5366
'06WA-475.15'	CAP1_2008_Pullman	4694
'06WA-475.15'	CAP3_2008_BozemanDry	6379.61
'06WA-475.15'	CAP3_2008_BozemanIrr	5706.024580472
'06WA-406.11'	CAP2_2008_Genesee	5896
'06WA-406.11'	CAP2_2008_Pullman	5556
'06WA-406.11'	CAP3_2008_BozemanDry	6939.92
'06WA-406.11'	CAP3_2008_BozemanIrr	5961.389801144
'06WA-406.18'	CAP2_2008_Genesee	5733
'06WA-406.18'	CAP2_2008_Pullman	5676
'06WA-406.18'	CAP3_2008_BozemanDry	7681.86
'06WA-406.18'	CAP3_2008_BozemanIrr	5409.385380308
'06WA-406.21'	CAP2_2008_Genesee	5554
'06WA-406.21'	CAP2_2008_Pullman	5868
'06WA-406.21'	CAP3_2008_BozemanDry	7369.05
'06WA-406.21'	CAP3_2008_BozemanIrr	6223.601865904
'06WA-406.9'	CAP2_2008_Genesee	5899
'06WA-406.9'	CAP2_2008_Pullman	5672
'06WA-406.9'	CAP3_2008_BozemanDry	8141.69
'06WA-406.9'	CAP3_2008_BozemanIrr	5201.995672375
'06WA-408.14'	CAP2_2008_Genesee	4878
'06WA-408.14'	CAP2_2008_Pullman	5438
'06WA-408.14'	CAP3_2008_BozemanDry	6990.05
'06WA-408.14'	CAP3_2008_BozemanIrr	5840.89806061
'06WA-409.8'	CAP2_2008_Genesee	4763
'06WA-409.8'	CAP2_2008_Pullman	5402
'06WA-409.8'	CAP3_2008_BozemanDry	7602.81
'06WA-409.8'	CAP3_2008_BozemanIrr	6494.187724738
'06WA-412.12'	CAP2_2008_Genesee	5922
'06WA-412.12'	CAP2_2008_Pullman	5747
'06WA-412.12'	CAP3_2008_BozemanDry	7370.34
'06WA-412.12'	CAP3_2008_BozemanIrr	5541.41064971
'06WA-412.29'	CAP2_2008_Genesee	5679
'06WA-412.29'	CAP2_2008_Pullman	4991
'06WA-412.29'	CAP3_2008_BozemanDry	9500.11
'06WA-412.29'	CAP3_2008_BozemanIrr	6740.75876782
'06WA-412.29'	CAPWUE_2011_Huntley	3167.73
'06WA-412.29'	CAPWUE_2011_HighN_Bozeman	6934.67
'06WA-412.29'	CAPWUE_2011_LowN_Bozeman	6281.13
'06WA-412.29'	CAPWUE_2012_HighN_Bozeman	5782
'06WA-412.29'	CAPWUE_2012_Huntley	3484
'06WA-412.29'	CAPWUE_2012_LowN_Bozeman	1822
'06WA-412.29'	SP2-NormN_2011_Crookston	6613.34
'06WA-412.29'	CAPWUE_2012_NormN-Irr_Aberdeen	6765.50000000001
'06WA-412.29'	CAPWUE_2012_LowN-Irr_Aberdeen	6889
'06WA-412.29'	CAPWUE_2012_NormN-Dry_Aberdeen	4731
'06WA-412.29'	CAPWUE_2013_LowN_Bozeman	5908.2612
'06WA-412.29'	CAPWUE_2013_HighN_Bozeman	6618.2312
'06WA-412.29'	CAP2Row_Irr_2012_FtCollins	7966.29
'06WA-412.29'	CAP2Row_Dry_2012_FtCollins	3370.34
'06WA-412.29'	CAPWUE_2013_NormN-Irr_Aberdeen	8226.371088
'06WA-412.29'	CAPWUE_2013_LowN-Irr_Aberdeen	7959.34223
'06WA-412.29'	CAPWUE_2013_NormN-Dry_Aberdeen	5649.14
'06WA-412.5'	CAP2_2008_Genesee	5346
'06WA-412.5'	CAP2_2008_Pullman	5747
'06WA-412.5'	CAP3_2008_BozemanDry	7726.13
'06WA-412.5'	CAP3_2008_BozemanIrr	7512.694515062
'06WA-414.10'	CAP2_2008_Genesee	4614
'06WA-414.10'	CAP2_2008_Pullman	4966
'06WA-414.10'	CAP3_2008_BozemanDry	6819.56
'06WA-414.10'	CAP3_2008_BozemanIrr	5284.3577150218
'06WA-414.23'	CAP2_2008_Genesee	4342
'06WA-414.23'	CAP2_2008_Pullman	4971
'06WA-414.23'	CAP3_2008_BozemanDry	2911.94
'06WA-414.23'	CAP3_2008_BozemanIrr	5263.411108105
'06WA-414.3'	CAP2_2008_Genesee	4315
'06WA-414.3'	CAP2_2008_Pullman	4788
'06WA-414.3'	CAP3_2008_BozemanDry	7305.24
'06WA-414.3'	CAP3_2008_BozemanIrr	5764.339215542
'06WA-414.3'	CAPWUE_2011_Huntley	3522.10
'06WA-414.3'	CAPWUE_2011_HighN_Bozeman	7890.79
'06WA-414.3'	CAPWUE_2011_LowN_Bozeman	6926.44
'06WA-414.3'	CAPWUE_2012_HighN_Bozeman	5717
'06WA-414.3'	CAPWUE_2012_Huntley	4881
'06WA-414.3'	CAPWUE_2012_LowN_Bozeman	2109
'06WA-414.3'	SP2-NormN_2011_Crookston	6243.69
'06WA-414.3'	CAPWUE_2012_NormN-Irr_Aberdeen	6680.5
'06WA-414.3'	CAPWUE_2012_LowN-Irr_Aberdeen	6327
'06WA-414.3'	CAPWUE_2012_NormN-Dry_Aberdeen	4547
'06WA-414.3'	CAPWUE_2013_LowN_Bozeman	5269.1418
'06WA-414.3'	CAPWUE_2013_HighN_Bozeman	8528.8016
'06WA-414.3'	CAP2Row_Irr_2012_FtCollins	7707.20
'06WA-414.3'	CAP2Row_Dry_2012_FtCollins	3381.95
'06WA-414.3'	CAPWUE_2013_NormN-Irr_Aberdeen	8208.57902350001
'06WA-414.3'	CAPWUE_2013_LowN-Irr_Aberdeen	8397.10781300001
'06WA-414.3'	CAPWUE_2013_NormN-Dry_Aberdeen	5131.14
'06WA-421.17'	CAP2_2008_Genesee	5186
'06WA-421.17'	CAP2_2008_Pullman	5258
'06WA-421.17'	CAP3_2008_BozemanDry	7069.32
'06WA-421.17'	CAP3_2008_BozemanIrr	6336.995290928
'06WA-422.19'	CAP2_2008_Genesee	6086
'06WA-422.19'	CAP2_2008_Pullman	5492
'06WA-422.19'	CAP3_2008_BozemanDry	8256.93
'06WA-422.19'	CAP3_2008_BozemanIrr	7058.493654378
'06WA-422.19'	CAPWUE_2011_Huntley	3158.61
'06WA-422.19'	CAPWUE_2011_HighN_Bozeman	7159.54
'06WA-422.19'	CAPWUE_2011_LowN_Bozeman	6755.48
'06WA-422.19'	CAPWUE_2012_HighN_Bozeman	6058
'06WA-422.19'	CAPWUE_2012_Huntley	3696
'06WA-422.19'	CAPWUE_2012_LowN_Bozeman	1794
'06WA-422.19'	SP2-NormN_2011_Crookston	6404.99
'06WA-422.19'	CAPWUE_2012_NormN-Irr_Aberdeen	6141.50000000001
'06WA-422.19'	CAPWUE_2012_LowN-Irr_Aberdeen	5538
'06WA-422.19'	CAPWUE_2012_NormN-Dry_Aberdeen	3167
'06WA-422.19'	CAPWUE_2013_LowN_Bozeman	7105.053
'06WA-422.19'	CAPWUE_2013_HighN_Bozeman	7499.0008
'06WA-422.19'	CAP2Row_Irr_2012_FtCollins	6223.57
'06WA-422.19'	CAP2Row_Dry_2012_FtCollins	3068.64
'06WA-422.19'	CAPWUE_2013_NormN-Irr_Aberdeen	7560.0372415
'06WA-422.19'	CAPWUE_2013_LowN-Irr_Aberdeen	8374.841087
'06WA-422.19'	CAPWUE_2013_NormN-Dry_Aberdeen	4427.44
'06WA-423.21'	CAP2_2008_Genesee	5859
'06WA-423.21'	CAP2_2008_Pullman	5994
'06WA-423.21'	CAP3_2008_BozemanDry	7684.66
'06WA-423.21'	CAP3_2008_BozemanIrr	6778.756940632
'06WA-425.3'	CAP2_2008_Genesee	4555
'06WA-425.3'	CAP2_2008_Pullman	5277
'06WA-425.3'	CAP3_2008_BozemanDry	7893.60
'06WA-425.3'	CAP3_2008_BozemanIrr	6402.638401136
'06WA-427.15'	CAP2_2008_Genesee	5120
'06WA-427.15'	CAP2_2008_Pullman	5494
'06WA-427.15'	CAP3_2008_BozemanDry	5767.23
'06WA-427.15'	CAP3_2008_BozemanIrr	5386.431809368
'06WA-428.11'	CAP2_2008_Genesee	4356
'06WA-428.11'	CAP2_2008_Pullman	5108
'06WA-428.11'	CAP3_2008_BozemanDry	8458.00
'06WA-428.11'	CAP3_2008_BozemanIrr	6246.553445168
'06WA-429.10'	CAP2_2008_Genesee	5020
'06WA-429.10'	CAP2_2008_Pullman	5102
'06WA-429.10'	CAP3_2008_BozemanDry	8398.28
'06WA-429.10'	CAP3_2008_BozemanIrr	6439.534377652
'06WA-432.7'	CAP2_2008_Genesee	4102
'06WA-432.7'	CAP2_2008_Pullman	5733
'06WA-432.7'	CAP3_2008_BozemanDry	7147.40
'06WA-432.7'	CAP3_2008_BozemanIrr	6213.737336238
'06WA-444.5'	CAP2_2008_Genesee	5000
'06WA-444.5'	CAP2_2008_Pullman	5141
'06WA-444.5'	CAP3_2008_BozemanDry	6034.97
'06WA-444.5'	CAP3_2008_BozemanIrr	5438.920654948
'06WA-444.5'	CAPWUE_2011_Huntley	3293.44
'06WA-444.5'	CAPWUE_2011_HighN_Bozeman	7383.53
'06WA-444.5'	CAPWUE_2011_LowN_Bozeman	6219.21
'06WA-444.5'	CAPWUE_2012_HighN_Bozeman	5637
'06WA-444.5'	CAPWUE_2012_Huntley	3823
'06WA-444.5'	CAPWUE_2012_LowN_Bozeman	2189
'06WA-444.5'	SP2-NormN_2011_Crookston	6761.19
'06WA-444.5'	CAPWUE_2012_NormN-Irr_Aberdeen	6158.00000000001
'06WA-444.5'	CAPWUE_2012_LowN-Irr_Aberdeen	6772
'06WA-444.5'	CAPWUE_2012_NormN-Dry_Aberdeen	5294
'06WA-444.5'	CAPWUE_2013_LowN_Bozeman	5704.1646
'06WA-444.5'	CAPWUE_2013_HighN_Bozeman	6778.7632
'06WA-444.5'	CAP2Row_Irr_2012_FtCollins	7777.96
'06WA-444.5'	CAP2Row_Dry_2012_FtCollins	4022.66
'06WA-444.5'	CAPWUE_2013_NormN-Irr_Aberdeen	6809.05173300002
'06WA-444.5'	CAPWUE_2013_LowN-Irr_Aberdeen	7055.755186
'06WA-444.5'	CAPWUE_2013_NormN-Dry_Aberdeen	2345.66
'06WA-453.1'	CAP2_2008_Genesee	4976
'06WA-453.1'	CAP2_2008_Pullman	5821
'06WA-453.1'	CAP3_2008_BozemanDry	7577.13
'06WA-453.1'	CAP3_2008_BozemanIrr	6177.69951061
'06WA-458.10'	CAP2_2008_Genesee	5474
'06WA-458.10'	CAP2_2008_Pullman	5832
'06WA-458.10'	CAP3_2008_BozemanDry	8454.18
'06WA-458.10'	CAP3_2008_BozemanIrr	4995.6041618948
'06WA-458.20'	CAP2_2008_Genesee	5073
'06WA-458.20'	CAP2_2008_Pullman	5796
'06WA-458.20'	CAP3_2008_BozemanDry	7071.69
'06WA-458.20'	CAP3_2008_BozemanIrr	7041.777508564
'06WA-458.8'	CAP2_2008_Genesee	5233
'06WA-458.8'	CAP2_2008_Pullman	4844
'06WA-458.8'	CAP3_2008_BozemanDry	8731.78
'06WA-458.8'	CAP3_2008_BozemanIrr	7125.65294973
'06WA-458.8'	CAPWUE_2011_Huntley	3623.05
'06WA-458.8'	CAPWUE_2011_HighN_Bozeman	7740.07
'06WA-458.8'	CAPWUE_2011_LowN_Bozeman	6535.12
'06WA-458.8'	CAPWUE_2012_HighN_Bozeman	6509
'06WA-458.8'	CAPWUE_2012_Huntley	4949
'06WA-458.8'	CAPWUE_2012_LowN_Bozeman	2036
'06WA-458.8'	SP2-NormN_2011_Crookston	5101.14
'06WA-458.8'	CAPWUE_2012_NormN-Irr_Aberdeen	6225.50000000001
'06WA-458.8'	CAPWUE_2012_LowN-Irr_Aberdeen	7425
'06WA-458.8'	CAPWUE_2012_NormN-Dry_Aberdeen	5685
'06WA-458.8'	CAPWUE_2013_LowN_Bozeman	6402.2133
'06WA-458.8'	CAPWUE_2013_HighN_Bozeman	5672.2904
'06WA-458.8'	CAP2Row_Irr_2012_FtCollins	8060.11
'06WA-458.8'	CAP2Row_Dry_2012_FtCollins	3358.73
'06WA-458.8'	CAPWUE_2013_NormN-Irr_Aberdeen	6825.661983
'06WA-458.8'	CAPWUE_2013_LowN-Irr_Aberdeen	6782.374168
'06WA-458.8'	CAPWUE_2013_NormN-Dry_Aberdeen	4935.67
'06WA-461.1'	CAP2_2008_Genesee	4885
'06WA-461.1'	CAP2_2008_Pullman	4722
'06WA-461.1'	CAP3_2008_BozemanDry	5814.08
'06WA-461.1'	CAP3_2008_BozemanIrr	5672.5229471
'06WA-461.1'	CAPWUE_2011_Huntley	2587.98
'06WA-461.1'	CAPWUE_2011_HighN_Bozeman	6789.94
'06WA-461.1'	CAPWUE_2011_LowN_Bozeman	5801.21
'06WA-461.1'	CAPWUE_2012_HighN_Bozeman	5299
'06WA-461.1'	CAPWUE_2012_Huntley	3116
'06WA-461.1'	CAPWUE_2012_LowN_Bozeman	1665
'06WA-461.1'	SP2-NormN_2011_Crookston	5524.55
'06WA-461.1'	CAPWUE_2012_NormN-Irr_Aberdeen	6742.50000000002
'06WA-461.1'	CAPWUE_2012_LowN-Irr_Aberdeen	7094
'06WA-461.1'	CAPWUE_2012_NormN-Dry_Aberdeen	4914
'06WA-461.1'	CAPWUE_2013_LowN_Bozeman	5277.7656
'06WA-461.1'	CAPWUE_2013_HighN_Bozeman	6585.6456
'06WA-461.1'	CAP2Row_Irr_2012_FtCollins	5792.26
'06WA-461.1'	CAP2Row_Dry_2012_FtCollins	2975.90
'06WA-461.1'	CAPWUE_2013_NormN-Irr_Aberdeen	7431.41316600001
'06WA-461.1'	CAPWUE_2013_LowN-Irr_Aberdeen	7848.644236
'06WA-461.1'	CAPWUE_2013_NormN-Dry_Aberdeen	4984.53
'06WA-461.23'	CAP2_2008_Genesee	4436
'06WA-461.23'	CAP2_2008_Pullman	5402
'06WA-461.23'	CAP3_2008_BozemanDry	6826.67
'06WA-461.23'	CAP3_2008_BozemanIrr	6376.09247938
'06WA-470.7'	CAP2_2008_Genesee	4600
'06WA-470.7'	CAP2_2008_Pullman	4947
'06WA-470.7'	CAP3_2008_BozemanDry	7470.88
'06WA-470.7'	CAP3_2008_BozemanIrr	5372.273045478
'06WA-473.11'	CAP2_2008_Genesee	4460
'06WA-473.11'	CAP2_2008_Pullman	5567
'06WA-473.11'	CAP3_2008_BozemanDry	7861.67
'06WA-473.11'	CAP3_2008_BozemanIrr	6484.290322196
'06WA-473.17'	CAP2_2008_Genesee	4481
'06WA-473.17'	CAP2_2008_Pullman	5349
'06WA-473.17'	CAP3_2008_BozemanDry	7026.35
'06WA-473.17'	CAP3_2008_BozemanIrr	5828.895478594
'06WA-473.3'	CAP2_2008_Genesee	5143
'06WA-473.3'	CAP2_2008_Pullman	5288
'06WA-473.3'	CAP3_2008_BozemanDry	7332.81
'06WA-473.3'	CAP3_2008_BozemanIrr	6733.438503638
'06WA-475.14'	CAP2_2008_Genesee	4533
'06WA-475.14'	CAP2_2008_Pullman	5137
'06WA-475.14'	CAP3_2008_BozemanDry	7320.96
'06WA-475.14'	CAP3_2008_BozemanIrr	6268.327755078
'06WA-475.14'	CAPWUE_2011_Huntley	3368.05
'06WA-475.14'	CAPWUE_2011_HighN_Bozeman	7633.93
'06WA-475.14'	CAPWUE_2011_LowN_Bozeman	6746.38
'06WA-475.14'	CAPWUE_2012_HighN_Bozeman	6019
'06WA-475.14'	CAPWUE_2012_Huntley	3885
'06WA-475.14'	CAPWUE_2012_LowN_Bozeman	1434
'06WA-475.14'	CAPWUE_2012_NormN-Irr_Aberdeen	4640.49999999999
'06WA-475.14'	CAPWUE_2012_LowN-Irr_Aberdeen	4071.99999999998
'06WA-475.14'	CAPWUE_2012_NormN-Dry_Aberdeen	3157
'06WA-475.14'	CAPWUE_2013_LowN_Bozeman	5275.3701
'06WA-475.14'	CAPWUE_2013_HighN_Bozeman	6531.0168
'06WA-475.14'	CAP2Row_Irr_2012_FtCollins	6901.92
'06WA-475.14'	CAP2Row_Dry_2012_FtCollins	4664.25
'06WA-475.14'	CAPWUE_2013_NormN-Irr_Aberdeen	7346.97719500004
'06WA-475.14'	CAPWUE_2013_LowN-Irr_Aberdeen	7765.83587800001
'06WA-475.14'	CAPWUE_2013_NormN-Dry_Aberdeen	4271.06
'03WA-105.4HW-1'	CAP3_2008_Genesee	4760
'03WA-105.4HW-1'	CAP3_2008_Pullman	4805
'03WA-105.4HW-1'	CAP3_2008_BozemanDry	6283.43
'03WA-105.4HW-1'	CAP3_2008_BozemanIrr	5143.6913651296
'03WA-168.14W-3'	CAP3_2008_Genesee	4048
'03WA-168.14W-3'	CAP3_2008_Pullman	3909
'03WA-168.14W-3'	CAP3_2008_BozemanDry	5466.80
'03WA-168.14W-3'	CAP3_2008_BozemanIrr	4679.3608406324
'03WA-168.14W-3'	CAPWUE_2011_Huntley	2601.61
'03WA-168.14W-3'	CAPWUE_2011_HighN_Bozeman	5111.49
'03WA-168.14W-3'	CAPWUE_2011_LowN_Bozeman	4851.24
'03WA-168.14W-3'	CAPWUE_2012_HighN_Bozeman	4520
'03WA-168.14W-3'	CAPWUE_2012_Huntley	2535
'03WA-168.14W-3'	CAPWUE_2012_LowN_Bozeman	1471
'03WA-168.14W-3'	SP2-NormN_2011_Crookston	5598.48
'03WA-168.14W-3'	CAPWUE_2012_NormN-Irr_Aberdeen	4727.99999999999
'03WA-168.14W-3'	CAPWUE_2012_LowN-Irr_Aberdeen	4830.00000000001
'03WA-168.14W-3'	CAPWUE_2012_NormN-Dry_Aberdeen	2363
'03WA-168.14W-3'	CAPWUE_2013_LowN_Bozeman	5374.5438
'03WA-168.14W-3'	CAPWUE_2013_HighN_Bozeman	5069.936
'03WA-168.14W-3'	CAP2Row_Irr_2012_FtCollins	5217.73
'03WA-168.14W-3'	CAP2Row_Dry_2012_FtCollins	2585.33
'03WA-168.14W-3'	CAPWUE_2013_NormN-Irr_Aberdeen	5191.651037
'03WA-168.14W-3'	CAPWUE_2013_LowN-Irr_Aberdeen	5235.623956
'03WA-168.14W-3'	CAPWUE_2013_NormN-Dry_Aberdeen	3244.83
'03WA-203.18HW-1'	CAP3_2008_Genesee	4715
'03WA-203.18HW-1'	CAP3_2008_Pullman	4503
'03WA-203.18HW-1'	CAP3_2008_BozemanDry	5489.68
'03WA-203.18HW-1'	CAP3_2008_BozemanIrr	5586.840955734
'03WA-203.18HW-1'	CAPWUE_2011_Huntley	2668.88
'03WA-203.18HW-1'	CAPWUE_2011_HighN_Bozeman	5588.65
'03WA-203.18HW-1'	CAPWUE_2011_LowN_Bozeman	4884.36
'03WA-203.18HW-1'	CAPWUE_2012_HighN_Bozeman	4850
'03WA-203.18HW-1'	CAPWUE_2012_Huntley	3346
'03WA-203.18HW-1'	CAPWUE_2012_LowN_Bozeman	1344
'03WA-203.18HW-1'	SP2-NormN_2011_Crookston	4933.12
'03WA-203.18HW-1'	CAPWUE_2012_NormN-Irr_Aberdeen	4034.00000000003
'03WA-203.18HW-1'	CAPWUE_2012_LowN-Irr_Aberdeen	5061.00000000001
'03WA-203.18HW-1'	CAPWUE_2012_NormN-Dry_Aberdeen	1718
'03WA-203.18HW-1'	CAPWUE_2013_LowN_Bozeman	4343.0415
'03WA-203.18HW-1'	CAPWUE_2013_HighN_Bozeman	4501.1256
'03WA-203.18HW-1'	CAP2Row_Irr_2012_FtCollins	5112.05
'03WA-203.18HW-1'	CAP2Row_Dry_2012_FtCollins	2503.45
'03WA-203.18HW-1'	CAPWUE_2013_NormN-Irr_Aberdeen	4097.75139550003
'03WA-203.18HW-1'	CAPWUE_2013_LowN-Irr_Aberdeen	4887.43378099999
'03WA-203.18HW-1'	CAPWUE_2013_NormN-Dry_Aberdeen	2130.64
'03WA-203.1HW-1'	CAP3_2008_Genesee	5257
'03WA-203.1HW-1'	CAP3_2008_Pullman	4499
'03WA-203.1HW-1'	CAP3_2008_BozemanDry	6097.06
'03WA-203.1HW-1'	CAP3_2008_BozemanIrr	4924.869050027
'03WA-203.9HW-1'	CAP3_2008_Genesee	4135
'03WA-203.9HW-1'	CAP3_2008_Pullman	4676
'03WA-203.9HW-1'	CAP3_2008_BozemanDry	5513.97
'03WA-203.9HW-1'	CAP3_2008_BozemanIrr	5493.591311646
'03WA-204.19W-1'	CAP3_2008_Genesee	5601
'03WA-204.19W-1'	CAP3_2008_Pullman	4942
'03WA-204.19W-1'	CAP3_2008_BozemanDry	5662.81
'03WA-204.19W-1'	CAP3_2008_BozemanIrr	5092.7369945416
'03WA-204.22W-4'	CAP3_2008_Genesee	5971
'03WA-204.22W-4'	CAP3_2008_Pullman	5580
'03WA-204.22W-4'	CAP3_2008_BozemanDry	6851.66
'03WA-204.22W-4'	CAP3_2008_BozemanIrr	5794.38240307
'03WA-204.4W-2'	CAP3_2008_Genesee	5731
'03WA-204.4W-2'	CAP3_2008_Pullman	5315
'03WA-204.4W-2'	CAP3_2008_BozemanDry	6064.86
'03WA-204.4W-2'	CAP3_2008_BozemanIrr	5300.7977819394
'03WA-204.9W-1'	CAP3_2008_Genesee	4374
'03WA-204.9W-1'	CAP3_2008_Pullman	4236
'03WA-204.9W-1'	CAP3_2008_BozemanDry	3630.46
'03WA-204.9W-1'	CAP3_2008_BozemanIrr	4861.378957177
'06WA-420.10'	CAP3_2008_Genesee	4688
'06WA-420.10'	CAP3_2008_Pullman	4974
'06WA-420.10'	CAP3_2008_BozemanDry	6498.46
'06WA-420.10'	CAP3_2008_BozemanIrr	4851.0202900054
'06WA-420.19'	CAP3_2008_Genesee	4772
'06WA-420.19'	CAP3_2008_Pullman	4947
'06WA-420.19'	CAP3_2008_BozemanDry	7254.83
'06WA-420.19'	CAP3_2008_BozemanIrr	6312.186279038
'MERESSE'	CAP3_2008_Genesee	4398
'MERESSE'	CAP3_2008_Pullman	4622
'MERESSE'	CAP3_2009_Pullman	3686
'MERESSE'	CAP3_2008_BozemanDry	6656.45
'MERESSE'	CAP3_2008_BozemanIrr	5330.3061013268
'MERESSE'	CAP4_2009_BozemanDry	4518.5995271172
'MERESSE'	CAP3_2009_Genesee	5347
'X02007-DH1'	CAP3_2008_Genesee	5269
'X02007-DH1'	CAP3_2008_Pullman	5285
'X02007-DH1'	CAP3_2008_BozemanDry	7675.94
'X02007-DH1'	CAP3_2008_BozemanIrr	6243.666225666
'X02007-DH12'	CAP3_2008_Genesee	5180
'X02007-DH12'	CAP3_2008_Pullman	5108
'X02007-DH12'	CAP3_2008_BozemanDry	7045.46
'X02007-DH12'	CAP3_2008_BozemanIrr	6227.458367188
'X02007-DH12'	CAPWUE_2011_Huntley	3429.65
'X02007-DH12'	CAPWUE_2011_HighN_Bozeman	7075.71
'X02007-DH12'	CAPWUE_2011_LowN_Bozeman	6540.68
'X02007-DH12'	CAPWUE_2012_HighN_Bozeman	5138
'X02007-DH12'	CAPWUE_2012_Huntley	4252
'X02007-DH12'	CAPWUE_2012_LowN_Bozeman	1898
'X02007-DH12'	SP2-NormN_2011_Crookston	6546.13
'X02007-DH12'	CAPWUE_2012_NormN-Irr_Aberdeen	6248.00000000001
'X02007-DH12'	CAPWUE_2012_LowN-Irr_Aberdeen	5448.00000000003
'X02007-DH12'	CAPWUE_2012_NormN-Dry_Aberdeen	2470
'X02007-DH12'	CAPWUE_2013_LowN_Bozeman	6421.3773
'X02007-DH12'	CAPWUE_2013_HighN_Bozeman	6290.4584
'X02007-DH12'	CAP2Row_Irr_2012_FtCollins	7455.73
'X02007-DH12'	CAP2Row_Dry_2012_FtCollins	2736.74
'X02007-DH12'	CAPWUE_2013_NormN-Irr_Aberdeen	7539.81877
'X02007-DH12'	CAPWUE_2013_LowN-Irr_Aberdeen	8538.80515600003
'X02007-DH12'	CAPWUE_2013_NormN-Dry_Aberdeen	3508.72
'X02007-DH6'	CAP3_2008_Genesee	4819
'X02007-DH6'	CAP3_2008_Pullman	5068
'X02007-DH6'	CAP3_2008_BozemanDry	7679.23
'X02007-DH6'	CAP3_2008_BozemanIrr	6672.662429798
'X02035-DH2'	CAP3_2008_Genesee	5439
'X02035-DH2'	CAP3_2008_Pullman	5347
'X02035-DH2'	CAP3_2008_BozemanDry	7540.94
'X02035-DH2'	CAP3_2008_BozemanIrr	5855.454716388
'X02037-DH1'	CAP3_2008_Genesee	6271
'X02037-DH1'	CAP3_2008_Pullman	5020
'X02037-DH1'	CAP3_2008_BozemanDry	8284.45
'X02037-DH1'	CAP3_2008_BozemanIrr	6372.386820922
'X02037-DH5'	CAP3_2008_Genesee	4206
'X02037-DH5'	CAP3_2008_Pullman	4600
'X02037-DH5'	CAP3_2008_BozemanDry	7545.89
'X02037-DH5'	CAP3_2008_BozemanIrr	5552.827191554
'X04012-T149'	CAP3_2008_Genesee	5745
'X04012-T149'	CAP3_2008_Pullman	4420
'X04012-T149'	CAP3_2008_BozemanDry	5302.18
'X04012-T149'	CAP3_2008_BozemanIrr	4763.7464468082
'X04012-T172'	CAP3_2008_Genesee	6344
'X04012-T172'	CAP3_2008_Pullman	4955
